ID,TARGET
43678,62
43679,42
43680,26
43681,31
43682,0
43683,3
43684,53
43685,30
43686,46
43687,40
43688,29
43689,53
43690,62
43691,13
43692,33
43693,14
43694,2
43695,35
43696,15
43697,25
43698,58
43699,49
43700,35
43701,14
43702,43
43703,52
43704,14
43705,3
43706,53
43707,14
43708,32
43709,47
43710,25
43711,5
43712,6
43713,7
43714,38
43715,43
43716,59
43717,29
43718,16
43719,22
43720,22
43721,12
43722,34
43723,10
43724,30
43725,26
43726,13
43727,39
43728,1
43729,60
43730,32
43731,34
43732,14
43733,22
43734,32
43735,1
43736,12
43737,7
43738,63
43739,1
43740,52
43741,61
43742,20
43743,30
43744,30
43745,13
43746,61
43747,1
43748,30
43749,56
43750,43
43751,40
43752,16
43753,22
43754,15
43755,54
43756,23
43757,4
43758,19
43759,20
43760,48
43761,28
43762,35
43763,27
43764,37
43765,35
43766,31
43767,35
43768,22
43769,0
43770,58
43771,60
43772,34
43773,40
43774,50
43775,28
43776,19
43777,53
43778,42
43779,13
43780,46
43781,36
43782,49
43783,1
43784,25
43785,55
43786,55
43787,42
43788,56
43789,0
43790,14
43791,13
43792,39
43793,14
43794,27
43795,46
43796,26
43797,7
43798,45
43799,34
43800,32
43801,5
43802,28
43803,20
43804,12
43805,12
43806,24
43807,46
43808,5
43809,49
43810,6
43811,10
43812,18
43813,56
43814,27
43815,47
43816,29
43817,11
43818,30
43819,30
43820,45
43821,53
43822,7
43823,58
43824,30
43825,41
43826,29
43827,2
43828,51
43829,14
43830,6
43831,47
43832,15
43833,24
43834,21
43835,46
43836,56
43837,9
43838,5
43839,5
43840,30
43841,17
43842,3
43843,17
43844,10
43845,0
43846,36
43847,34
43848,59
43849,61
43850,47
43851,58
43852,55
43853,58
43854,43
43855,14
43856,48
43857,13
43858,25
43859,24
43860,49
43861,38
43862,31
43863,34
43864,17
43865,11
43866,16
43867,1
43868,59
43869,4
43870,40
43871,18
43872,29
43873,53
43874,57
43875,21
43876,36
43877,49
43878,38
43879,56
43880,21
43881,45
43882,5
43883,19
43884,21
43885,6
43886,0
43887,29
43888,58
43889,24
43890,47
43891,16
43892,55
43893,61
43894,19
43895,33
43896,57
43897,31
43898,20
43899,41
43900,29
43901,45
43902,26
43903,36
43904,57
43905,41
43906,55
43907,19
43908,45
43909,59
43910,28
43911,6
43912,25
43913,17
43914,47
43915,35
43916,16
43917,45
43918,33
43919,33
43920,35
43921,44
43922,44
43923,46
43924,62
43925,25
43926,21
43927,56
43928,24
43929,0
43930,7
43931,32
43932,41
43933,20
43934,55
43935,24
43936,37
43937,60
43938,29
43939,30
43940,2
43941,48
43942,5
43943,11
43944,49
43945,15
43946,59
43947,29
43948,11
43949,35
43950,55
43951,28
43952,42
43953,25
43954,36
43955,63
43956,58
43957,27
43958,53
43959,49
43960,21
43961,55
43962,54
43963,26
43964,36
43965,8
43966,34
43967,25
43968,9
43969,52
43970,4
43971,60
43972,21
43973,44
43974,32
43975,7
43976,4
43977,27
43978,37
43979,61
43980,54
43981,43
43982,31
43983,18
43984,61
43985,27
43986,0
43987,3
43988,33
43989,39
43990,8
43991,32
43992,44
43993,10
43994,56
43995,37
43996,4
43997,34
43998,37
43999,42
44000,25
44001,59
44002,60
44003,31
44004,14
44005,24
44006,1
44007,50
44008,15
44009,24
44010,51
44011,29
44012,31
44013,17
44014,13
44015,18
44016,10
44017,26
44018,50
44019,58
44020,17
44021,6
44022,29
44023,50
44024,43
44025,8
44026,9
44027,29
44028,28
44029,53
44030,33
44031,20
44032,2
44033,37
44034,11
44035,33
44036,2
44037,48
44038,52
44039,45
44040,20
44041,32
44042,40
44043,12
44044,49
44045,33
44046,16
44047,57
44048,18
44049,21
44050,26
44051,23
44052,3
44053,35
44054,20
44055,12
44056,20
44057,19
44058,20
44059,58
44060,18
44061,12
44062,37
44063,45
44064,2
44065,62
44066,18
44067,8
44068,8
44069,16
44070,33
44071,15
44072,46
44073,47
44074,25
44075,22
44076,2
44077,63
44078,57
44079,17
44080,2
44081,15
44082,8
44083,11
44084,32
44085,55
44086,28
44087,49
44088,60
44089,9
44090,19
44091,14
44092,44
44093,17
44094,43
44095,12
44096,14
44097,18
44098,50
44099,16
44100,26
44101,57
44102,58
44103,32
44104,51
44105,24
44106,1
44107,45
44108,61
44109,46
44110,2
44111,5
44112,14
44113,35
44114,11
44115,34
44116,28
44117,14
44118,20
44119,56
44120,12
44121,37
44122,39
44123,47
44124,59
44125,31
44126,46
44127,7
44128,4
44129,53
44130,33
44131,1
44132,42
44133,3
44134,43
44135,41
44136,39
44137,37
44138,49
44139,20
44140,43
44141,43
44142,0
44143,18
44144,0
44145,34
44146,4
44147,43
44148,39
44149,34
44150,8
44151,22
44152,62
44153,2
44154,23
44155,7
44156,12
44157,55
44158,16
44159,1
44160,19
44161,41
44162,38
44163,12
44164,41
44165,27
44166,32
44167,0
44168,16
44169,26
44170,63
44171,14
44172,3
44173,63
44174,15
44175,49
44176,29
44177,56
44178,25
44179,46
44180,24
44181,61
44182,41
44183,39
44184,58
44185,5
44186,4
44187,37
44188,31
44189,31
44190,42
44191,52
44192,39
44193,42
44194,30
44195,6
44196,34
44197,57
44198,6
44199,6
44200,30
44201,24
44202,46
44203,17
44204,12
44205,37
44206,41
44207,51
44208,42
44209,8
44210,22
44211,18
44212,6
44213,5
44214,14
44215,62
44216,26
44217,5
44218,4
44219,46
44220,33
44221,26
44222,40
44223,24
44224,42
44225,12
44226,16
44227,49
44228,40
44229,16
44230,1
44231,63
44232,58
44233,44
44234,24
44235,9
44236,52
44237,52
44238,38
44239,6
44240,55
44241,5
44242,49
44243,35
44244,32
44245,29
44246,32
44247,28
44248,51
44249,17
44250,11
44251,40
44252,15
44253,18
44254,54
44255,32
44256,24
44257,44
44258,52
44259,58
44260,24
44261,31
44262,37
44263,32
44264,35
44265,19
44266,27
44267,45
44268,37
44269,26
44270,51
44271,24
44272,5
44273,47
44274,23
44275,6
44276,60
44277,59
44278,15
44279,32
44280,47
44281,28
44282,13
44283,12
44284,18
44285,15
44286,53
44287,29
44288,47
44289,60
44290,42
44291,25
44292,15
44293,51
44294,22
44295,61
44296,59
44297,9
44298,12
44299,1
44300,0
44301,25
44302,34
44303,10
44304,56
44305,40
44306,57
44307,49
44308,29
44309,38
44310,40
44311,55
44312,48
44313,58
44314,20
44315,36
44316,19
44317,1
44318,48
44319,8
44320,1
44321,8
44322,4
44323,38
44324,14
44325,2
44326,46
44327,37
44328,2
44329,8
44330,46
44331,34
44332,39
44333,8
44334,13
44335,45
44336,20
44337,31
44338,45
44339,17
44340,48
44341,13
44342,3
44343,41
44344,40
44345,19
44346,12
44347,28
44348,54
44349,62
44350,11
44351,12
44352,21
44353,52
44354,42
44355,3
44356,10
44357,46
44358,34
44359,45
44360,4
44361,22
44362,51
44363,57
44364,48
44365,13
44366,8
44367,51
44368,47
44369,37
44370,5
44371,59
44372,53
44373,33
44374,53
44375,21
44376,28
44377,60
44378,58
44379,61
44380,42
44381,29
44382,13
44383,24
44384,0
44385,46
44386,3
44387,56
44388,52
44389,29
44390,45
44391,3
44392,19
44393,4
44394,22
44395,8
44396,34
44397,36
44398,47
44399,26
44400,14
44401,27
44402,12
44403,52
44404,37
44405,55
44406,57
44407,16
44408,12
44409,39
44410,34
44411,61
44412,61
44413,38
44414,60
44415,54
44416,14
44417,14
44418,62
44419,54
44420,3
44421,59
44422,23
44423,3
44424,8
44425,6
44426,2
44427,8
44428,25
44429,13
44430,30
44431,59
44432,14
44433,30
44434,28
44435,29
44436,21
44437,2
44438,43
44439,62
44440,36
44441,42
44442,12
44443,56
44444,36
44445,30
44446,19
44447,26
44448,42
44449,60
44450,15
44451,42
44452,14
44453,3
44454,34
44455,2
44456,52
44457,15
44458,19
44459,55
44460,7
44461,7
44462,60
44463,38
44464,32
44465,23
44466,0
44467,8
44468,44
44469,45
44470,21
44471,34
44472,58
44473,45
44474,21
44475,42
44476,5
44477,33
44478,45
44479,54
44480,46
44481,17
44482,21
44483,18
44484,63
44485,26
44486,45
44487,11
44488,14
44489,51
44490,38
44491,30
44492,12
44493,24
44494,17
44495,23
44496,11
44497,36
44498,21
44499,39
44500,22
44501,17
44502,11
44503,46
44504,52
44505,33
44506,51
44507,35
44508,54
44509,4
44510,30
44511,8
44512,51
44513,41
44514,8
44515,22
44516,39
44517,32
44518,36
44519,55
44520,13
44521,45
44522,36
44523,12
44524,42
44525,13
44526,22
44527,33
44528,12
44529,24
44530,63
44531,26
44532,27
44533,51
44534,15
44535,20
44536,39
44537,7
44538,55
44539,26
44540,9
44541,55
44542,18
44543,5
44544,37
44545,0
44546,41
44547,44
44548,60
44549,35
44550,46
44551,19
44552,9
44553,18
44554,0
44555,5
44556,35
44557,17
44558,26
44559,4
44560,37
44561,8
44562,48
44563,56
44564,29
44565,9
44566,48
44567,58
44568,19
44569,6
44570,55
44571,61
44572,24
44573,47
44574,48
44575,14
44576,57
44577,53
44578,34
44579,53
44580,62
44581,7
44582,61
44583,20
44584,28
44585,19
44586,34
44587,13
44588,55
44589,59
44590,46
44591,2
44592,8
44593,0
44594,48
44595,55
44596,23
44597,44
44598,18
44599,19
44600,57
44601,57
44602,17
44603,26
44604,24
44605,28
44606,61
44607,13
44608,15
44609,63
44610,15
44611,20
44612,19
44613,49
44614,26
44615,50
44616,16
44617,49
44618,8
44619,36
44620,20
44621,63
44622,13
44623,58
44624,17
44625,7
44626,61
44627,62
44628,38
44629,52
44630,16
44631,36
44632,10
44633,53
44634,36
44635,34
44636,60
44637,13
44638,58
44639,62
44640,29
44641,27
44642,38
44643,26
44644,50
44645,25
44646,51
44647,54
44648,18
44649,31
44650,13
44651,16
44652,35
44653,5
44654,12
44655,46
44656,29
44657,8
44658,53
44659,29
44660,19
44661,20
44662,57
44663,58
44664,25
44665,32
44666,31
44667,37
44668,20
44669,40
44670,53
44671,20
44672,4
44673,62
44674,58
44675,12
44676,23
44677,1
44678,44
44679,53
44680,10
44681,45
44682,15
44683,34
44684,28
44685,42
44686,40
44687,23
44688,13
44689,56
44690,14
44691,34
44692,53
44693,49
44694,25
44695,36
44696,11
44697,2
44698,57
44699,29
44700,62
44701,0
44702,61
44703,29
44704,62
44705,55
44706,50
44707,27
44708,63
44709,48
44710,46
44711,54
44712,21
44713,6
44714,24
44715,17
44716,45
44717,61
44718,49
44719,37
44720,15
44721,12
44722,23
44723,43
44724,2
44725,17
44726,53
44727,1
44728,26
44729,47
44730,40
44731,57
44732,26
44733,7
44734,19
44735,35
44736,34
44737,3
44738,16
44739,40
44740,52
44741,57
44742,37
44743,23
44744,53
44745,40
44746,40
44747,23
44748,35
44749,2
44750,25
44751,50
44752,7
44753,36
44754,31
44755,40
44756,62
44757,18
44758,61
44759,24
44760,56
44761,11
44762,9
44763,37
44764,39
44765,18
44766,10
44767,27
44768,47
44769,18
44770,55
44771,35
44772,59
44773,18
44774,0
44775,33
44776,2
44777,31
44778,2
44779,33
44780,59
44781,50
44782,18
44783,61
44784,49
44785,32
44786,11
44787,3
44788,48
44789,2
44790,46
44791,58
44792,52
44793,14
44794,18
44795,13
44796,61
44797,15
44798,0
44799,30
44800,51
44801,48
44802,31
44803,52
44804,16
44805,27
44806,33
44807,48
44808,55
44809,35
44810,11
44811,34
44812,57
44813,12
44814,27
44815,31
44816,10
44817,36
44818,57
44819,45
44820,57
44821,60
44822,42
44823,33
44824,55
44825,32
44826,1
44827,56
44828,23
44829,33
44830,25
44831,44
44832,8
44833,9
44834,22
44835,45
44836,62
44837,5
44838,3
44839,36
44840,27
44841,21
44842,27
44843,17
44844,38
44845,2
44846,34
44847,4
44848,13
44849,29
44850,42
44851,46
44852,55
44853,55
44854,25
44855,10
44856,17
44857,20
44858,62
44859,22
44860,53
44861,52
44862,3
44863,48
44864,27
44865,61
44866,36
44867,51
44868,11
44869,10
44870,20
44871,1
44872,14
44873,61
44874,21
44875,47
44876,21
44877,58
44878,23
44879,2
44880,44
44881,47
44882,44
44883,7
44884,24
44885,33
44886,43
44887,36
44888,23
44889,0
44890,45
44891,62
44892,3
44893,22
44894,39
44895,46
44896,35
44897,27
44898,29
44899,21
44900,59
44901,57
44902,35
44903,48
44904,23
44905,51
44906,49
44907,35
44908,24
44909,60
44910,47
44911,8
44912,39
44913,43
44914,40
44915,21
44916,8
44917,47
44918,27
44919,50
44920,54
44921,61
44922,1
44923,52
44924,15
44925,30
44926,22
44927,46
44928,63
44929,10
44930,41
44931,18
44932,9
44933,11
44934,29
44935,12
44936,18
44937,21
44938,19
44939,34
44940,24
44941,52
44942,10
44943,28
44944,51
44945,9
44946,59
44947,61
44948,21
44949,6
44950,11
44951,43
44952,31
44953,27
44954,56
44955,39
44956,51
44957,42
44958,12
44959,25
44960,49
44961,53
44962,44
44963,27
44964,9
44965,5
44966,29
44967,52
44968,48
44969,54
44970,39
44971,28
44972,37
44973,33
44974,56
44975,55
44976,22
44977,53
44978,12
44979,10
44980,6
44981,9
44982,1
44983,15
44984,52
44985,21
44986,26
44987,30
44988,43
44989,53
44990,20
44991,9
44992,0
44993,58
44994,25
44995,12
44996,7
44997,26
44998,2
44999,28
45000,3
45001,52
45002,39
45003,27
45004,41
45005,15
45006,26
45007,32
45008,55
45009,32
45010,49
45011,35
45012,44
45013,57
45014,54
45015,39
45016,42
45017,46
45018,23
45019,62
45020,45
45021,22
45022,41
45023,23
45024,24
45025,21
45026,37
45027,15
45028,58
45029,57
45030,34
45031,19
45032,7
45033,16
45034,26
45035,49
45036,33
45037,28
45038,36
45039,24
45040,52
45041,55
45042,41
45043,37
45044,5
45045,16
45046,10
45047,56
45048,39
45049,27
45050,61
45051,57
45052,4
45053,30
45054,16
45055,34
45056,53
45057,44
45058,10
45059,30
45060,57
45061,22
45062,44
45063,61
45064,40
45065,60
45066,9
45067,61
45068,38
45069,22
45070,40
45071,47
45072,32
45073,21
45074,12
45075,16
45076,31
45077,38
45078,56
45079,15
45080,46
45081,4
45082,24
45083,18
45084,33
45085,39
45086,39
45087,34
45088,1
45089,54
45090,13
45091,42
45092,5
45093,43
45094,3
45095,7
45096,46
45097,57
45098,53
45099,8
45100,58
45101,59
45102,28
45103,9
45104,41
45105,0
45106,62
45107,33
45108,44
45109,1
45110,35
45111,5
45112,6
45113,5
45114,60
45115,46
45116,34
45117,48
45118,48
45119,36
45120,53
45121,10
45122,14
45123,53
45124,2
45125,2
45126,28
45127,14
45128,29
45129,20
45130,55
45131,42
45132,33
45133,4
45134,28
45135,9
45136,42
45137,33
45138,12
45139,34
45140,11
45141,27
45142,0
45143,57
45144,40
45145,22
45146,44
45147,24
45148,57
45149,10
45150,25
45151,35
45152,7
45153,5
45154,26
45155,34
45156,32
45157,31
45158,62
45159,1
45160,4
45161,44
45162,46
45163,7
45164,6
45165,3
45166,8
45167,0
45168,8
45169,9
45170,1
45171,62
45172,46
45173,10
45174,0
45175,5
45176,50
45177,6
45178,27
45179,34
45180,19
45181,41
45182,53
45183,24
45184,56
45185,45
45186,43
45187,31
45188,57
45189,22
45190,5
45191,27
45192,10
45193,5
45194,14
45195,18
45196,51
45197,45
45198,17
45199,34
45200,15
45201,42
45202,57
45203,29
45204,21
45205,39
45206,24
45207,41
45208,33
45209,46
45210,63
45211,15
45212,13
45213,1
45214,20
45215,63
45216,2
45217,33
45218,38
45219,26
45220,34
45221,36
45222,3
45223,14
45224,37
45225,23
45226,41
45227,20
45228,5
45229,42
45230,49
45231,13
45232,45
45233,36
45234,56
45235,43
45236,43
45237,31
45238,9
45239,46
45240,56
45241,0
45242,40
45243,31
45244,34
45245,22
45246,48
45247,35
45248,25
45249,27
45250,34
45251,31
45252,26
45253,63
45254,3
45255,12
45256,22
45257,21
45258,7
45259,53
45260,49
45261,60
45262,26
45263,56
45264,56
45265,1
45266,14
45267,43
45268,38
45269,53
45270,21
45271,41
45272,11
45273,61
45274,26
45275,7
45276,9
45277,44
45278,31
45279,39
45280,58
45281,35
45282,1
45283,0
45284,34
45285,8
45286,17
45287,16
45288,34
45289,32
45290,60
45291,31
45292,36
45293,24
45294,5
45295,15
45296,0
45297,13
45298,13
45299,6
45300,33
45301,25
45302,51
45303,17
45304,25
45305,51
45306,24
45307,55
45308,23
45309,13
45310,33
45311,1
45312,39
45313,18
45314,3
45315,35
45316,12
45317,32
45318,6
45319,52
45320,6
45321,6
45322,57
45323,37
45324,35
45325,9
45326,38
45327,28
45328,11
45329,40
45330,39
45331,4
45332,31
45333,46
45334,7
45335,7
45336,31
45337,52
45338,43
45339,53
45340,18
45341,61
45342,36
45343,58
45344,39
45345,45
45346,56
45347,39
45348,1
45349,36
45350,58
45351,28
45352,28
45353,7
45354,19
45355,21
45356,61
45357,14
45358,57
45359,58
45360,46
45361,8
45362,61
45363,44
45364,17
45365,57
45366,47
45367,2
45368,30
45369,42
45370,54
45371,17
45372,11
45373,55
45374,16
45375,0
45376,53
45377,16
45378,40
45379,59
45380,61
45381,5
45382,28
45383,11
45384,61
45385,51
45386,9
45387,32
45388,12
45389,34
45390,46
45391,61
45392,14
45393,63
45394,11
45395,8
45396,32
45397,15
45398,7
45399,8
45400,39
45401,1
45402,23
45403,13
45404,22
45405,61
45406,39
45407,3
45408,36
45409,56
45410,55
45411,3
45412,27
45413,19
45414,14
45415,62
45416,34
45417,29
45418,24
45419,19
45420,41
45421,1
45422,61
45423,51
45424,13
45425,32
45426,61
45427,36
45428,45
45429,61
45430,30
45431,17
45432,33
45433,23
45434,24
45435,10
45436,48
45437,30
45438,22
45439,32
45440,15
45441,31
45442,27
45443,2
45444,26
45445,60
45446,1
45447,3
45448,32
45449,26
45450,46
45451,12
45452,38
45453,32
45454,25
45455,57
45456,20
45457,42
45458,59
45459,57
45460,19
45461,4
45462,29
45463,34
45464,0
45465,9
45466,15
45467,14
45468,47
45469,61
45470,38
45471,42
45472,44
45473,48
45474,45
45475,15
45476,44
45477,0
45478,36
45479,48
45480,45
45481,14
45482,26
45483,37
45484,60
45485,43
45486,46
45487,58
45488,51
45489,40
45490,35
45491,62
45492,33
45493,8
45494,34
45495,10
45496,31
45497,62
45498,36
45499,13
45500,36
45501,62
45502,1
45503,61
45504,47
45505,18
45506,36
45507,41
45508,34
45509,21
45510,15
45511,1
45512,34
45513,41
45514,0
45515,9
45516,31
45517,59
45518,51
45519,13
45520,48
45521,35
45522,3
45523,47
45524,13
45525,9
45526,8
45527,23
45528,44
45529,18
45530,60
45531,53
45532,50
45533,18
45534,48
45535,61
45536,59
45537,15
45538,36
45539,57
45540,4
45541,15
45542,57
45543,29
45544,22
45545,15
45546,36
45547,35
45548,63
45549,5
45550,3
45551,54
45552,23
45553,43
45554,3
45555,50
45556,57
45557,39
45558,21
45559,48
45560,48
45561,43
45562,33
45563,27
45564,56
45565,15
45566,23
45567,60
45568,60
45569,37
45570,43
45571,4
45572,8
45573,17
45574,12
45575,14
45576,30
45577,62
45578,33
45579,8
45580,59
45581,54
45582,61
45583,3
45584,58
45585,8
45586,5
45587,8
45588,51
45589,40
45590,58
45591,2
45592,13
45593,5
45594,27
45595,13
45596,55
45597,19
45598,26
45599,8
45600,44
45601,24
45602,22
45603,12
45604,54
45605,34
45606,46
45607,40
45608,58
45609,44
45610,61
45611,53
45612,34
45613,18
45614,55
45615,36
45616,51
45617,50
45618,14
45619,41
45620,61
45621,33
45622,59
45623,56
45624,17
45625,25
45626,22
45627,24
45628,6
45629,4
45630,53
45631,11
45632,10
45633,55
45634,30
45635,52
45636,7
45637,12
45638,29
45639,13
45640,25
45641,62
45642,14
45643,33
45644,40
45645,31
45646,52
45647,19
45648,53
45649,5
45650,18
45651,32
45652,12
45653,26
45654,39
45655,56
45656,39
45657,26
45658,20
45659,30
45660,11
45661,33
45662,14
45663,1
45664,54
45665,11
45666,49
45667,13
45668,3
45669,1
45670,45
45671,47
45672,38
45673,19
45674,3
45675,12
45676,40
45677,50
45678,26
45679,63
45680,51
45681,29
45682,29
45683,14
45684,0
45685,46
45686,2
45687,34
45688,22
45689,22
45690,47
45691,19
45692,63
45693,59
45694,33
45695,22
45696,3
45697,2
45698,27
45699,41
45700,18
45701,28
45702,33
45703,56
45704,29
45705,25
45706,29
45707,24
45708,35
45709,52
45710,11
45711,39
45712,58
45713,19
45714,49
45715,16
45716,63
45717,23
45718,9
45719,40
45720,47
45721,41
45722,57
45723,22
45724,42
45725,29
45726,60
45727,49
45728,36
45729,34
45730,27
45731,6
45732,6
45733,25
45734,35
45735,13
45736,14
45737,12
45738,47
45739,32
45740,55
45741,11
45742,44
45743,52
45744,46
45745,61
45746,48
45747,37
45748,43
45749,40
45750,17
45751,16
45752,11
45753,28
45754,43
45755,6
45756,14
45757,1
45758,37
45759,37
45760,61
45761,28
45762,43
45763,5
45764,50
45765,52
45766,35
45767,18
45768,34
45769,54
45770,59
45771,63
45772,35
45773,20
45774,10
45775,61
45776,14
45777,6
45778,53
45779,51
45780,49
45781,20
45782,7
45783,63
45784,7
45785,25
45786,23
45787,12
45788,1
45789,16
45790,61
45791,45
45792,47
45793,4
45794,32
45795,18
45796,39
45797,16
45798,22
45799,42
45800,54
45801,1
45802,39
45803,23
45804,35
45805,51
45806,41
45807,27
45808,23
45809,57
45810,63
45811,6
45812,9
45813,30
45814,41
45815,13
45816,24
45817,21
45818,24
45819,17
45820,0
45821,54
45822,2
45823,43
45824,36
45825,52
45826,59
45827,51
45828,27
45829,40
45830,32
45831,13
45832,60
45833,25
45834,4
45835,37
45836,9
45837,62
45838,49
45839,3
45840,11
45841,40
45842,3
45843,48
45844,42
45845,44
45846,17
45847,29
45848,23
45849,39
45850,43
45851,5
45852,23
45853,34
45854,52
45855,17
45856,16
45857,17
45858,19
45859,36
45860,21
45861,37
45862,52
45863,45
45864,40
45865,47
45866,23
45867,63
45868,50
45869,21
45870,63
45871,40
45872,19
45873,18
45874,54
45875,62
45876,38
45877,63
45878,38
45879,39
45880,13
45881,14
45882,12
45883,4
45884,8
45885,26
45886,10
45887,53
45888,1
45889,12
45890,21
45891,30
45892,32
45893,33
45894,17
45895,24
45896,25
45897,30
45898,23
45899,8
45900,21
45901,51
45902,3
45903,13
45904,12
45905,8
45906,42
45907,2
45908,11
45909,25
45910,41
45911,22
45912,60
45913,11
45914,2
45915,4
45916,39
45917,39
45918,27
45919,19
45920,49
45921,47
45922,35
45923,59
45924,16
45925,26
45926,45
45927,44
45928,6
45929,21
45930,30
45931,62
45932,24
45933,55
45934,4
45935,35
45936,36
45937,6
45938,14
45939,17
45940,28
45941,49
45942,44
45943,8
45944,40
45945,9
45946,16
45947,33
45948,48
45949,21
45950,2
45951,28
45952,55
45953,13
45954,57
45955,55
45956,17
45957,33
45958,0
45959,26
45960,15
45961,16
45962,63
45963,9
45964,15
45965,35
45966,61
45967,50
45968,57
45969,13
45970,52
45971,9
45972,32
45973,61
45974,50
45975,6
45976,8
45977,5
45978,51
45979,55
45980,5
45981,0
45982,0
45983,35
45984,53
45985,62
45986,48
45987,19
45988,59
45989,5
45990,31
45991,60
45992,2
45993,26
45994,59
45995,24
45996,44
45997,38
45998,60
45999,52
46000,55
46001,11
46002,27
46003,55
46004,62
46005,59
46006,38
46007,7
46008,6
46009,21
46010,62
46011,59
46012,22
46013,45
46014,51
46015,28
46016,4
46017,62
46018,59
46019,13
46020,25
46021,9
46022,41
46023,12
46024,17
46025,22
46026,8
46027,50
46028,33
46029,31
46030,22
46031,47
46032,32
46033,27
46034,31
46035,31
46036,52
46037,27
46038,63
46039,63
46040,37
46041,28
46042,22
46043,35
46044,17
46045,25
46046,61
46047,47
46048,24
46049,45
46050,58
46051,44
46052,54
46053,57
46054,6
46055,30
46056,49
46057,52
46058,63
46059,55
46060,15
46061,53
46062,46
46063,19
46064,44
46065,63
46066,63
46067,3
46068,32
46069,61
46070,39
46071,0
46072,30
46073,27
46074,40
46075,14
46076,39
46077,5
46078,33
46079,14
46080,49
46081,16
46082,26
46083,55
46084,41
46085,11
46086,48
46087,10
46088,51
46089,14
46090,46
46091,12
46092,44
46093,21
46094,17
46095,1
46096,40
46097,8
46098,0
46099,26
46100,0
46101,20
46102,17
46103,19
46104,50
46105,48
46106,5
46107,33
46108,21
46109,24
46110,49
46111,62
46112,60
46113,61
46114,0
46115,20
46116,28
46117,54
46118,41
46119,12
46120,11
46121,3
46122,33
46123,33
46124,55
46125,24
46126,32
46127,45
46128,3
46129,1
46130,14
46131,35
46132,39
46133,43
46134,33
46135,11
46136,18
46137,26
46138,18
46139,33
46140,48
46141,2
46142,10
46143,45
46144,30
46145,49
46146,57
46147,14
46148,2
46149,25
46150,40
46151,44
46152,23
46153,43
46154,32
46155,15
46156,36
46157,59
46158,55
46159,1
46160,21
46161,55
46162,47
46163,13
46164,25
46165,5
46166,53
46167,38
46168,29
46169,63
46170,15
46171,29
46172,53
46173,58
46174,4
46175,9
46176,57
46177,60
46178,49
46179,6
46180,17
46181,3
46182,22
46183,32
46184,33
46185,33
46186,37
46187,28
46188,18
46189,27
46190,29
46191,23
46192,60
46193,24
46194,29
46195,22
46196,31
46197,19
46198,56
46199,16
46200,20
46201,17
46202,19
46203,29
46204,27
46205,44
46206,5
46207,34
46208,43
46209,33
46210,29
46211,11
46212,2
46213,61
46214,6
46215,35
46216,43
46217,35
46218,22
46219,49
46220,54
46221,3
46222,3
46223,37
46224,40
46225,5
46226,11
46227,54
46228,24
46229,42
46230,45
46231,10
46232,0
46233,19
46234,38
46235,22
46236,56
46237,7
46238,21
46239,24
46240,53
46241,62
46242,19
46243,3
46244,2
46245,44
46246,23
46247,60
46248,53
46249,59
46250,52
46251,20
46252,33
46253,4
46254,18
46255,44
46256,27
46257,1
46258,31
46259,22
46260,21
46261,1
46262,17
46263,57
46264,35
46265,48
46266,48
46267,0
46268,13
46269,47
46270,40
46271,41
46272,55
46273,6
46274,8
46275,5
46276,28
46277,60
46278,23
46279,40
46280,9
46281,59
46282,28
46283,25
46284,30
46285,36
46286,29
46287,33
46288,20
46289,37
46290,48
46291,25
46292,45
46293,46
46294,43
46295,20
46296,49
46297,24
46298,40
46299,5
46300,3
46301,31
46302,47
46303,4
46304,14
46305,15
46306,22
46307,2
46308,56
46309,9
46310,58
46311,61
46312,48
46313,44
46314,21
46315,54
46316,21
46317,16
46318,30
46319,63
46320,0
46321,4
46322,58
46323,61
46324,16
46325,54
46326,7
46327,54
46328,40
46329,13
46330,32
46331,4
46332,35
46333,44
46334,11
46335,56
46336,24
46337,0
46338,21
46339,27
46340,20
46341,20
46342,1
46343,5
46344,7
46345,6
46346,56
46347,41
46348,57
46349,61
46350,38
46351,33
46352,52
46353,56
46354,48
46355,33
46356,37
46357,55
46358,34
46359,49
46360,47
46361,38
46362,56
46363,49
46364,5
46365,51
46366,41
46367,54
46368,0
46369,21
46370,13
46371,33
46372,51
46373,24
46374,19
46375,31
46376,0
46377,5
46378,29
46379,16
46380,62
46381,23
46382,35
46383,35
46384,3
46385,1
46386,42
46387,48
46388,35
46389,32
46390,1
46391,46
46392,3
46393,37
46394,54
46395,15
46396,22
46397,35
46398,23
46399,57
46400,33
46401,59
46402,23
46403,61
46404,10
46405,13
46406,4
46407,51
46408,50
46409,56
46410,46
46411,16
46412,56
46413,52
46414,56
46415,23
46416,48
46417,2
46418,32
46419,39
46420,15
46421,26
46422,38
46423,24
46424,24
46425,0
46426,30
46427,27
46428,44
46429,26
46430,62
46431,16
46432,63
46433,27
46434,27
46435,0
46436,53
46437,0
46438,20
46439,19
46440,30
46441,25
46442,1
46443,37
46444,63
46445,10
46446,36
46447,31
46448,23
46449,43
46450,11
46451,36
46452,28
46453,7
46454,28
46455,0
46456,29
46457,24
46458,33
46459,56
46460,40
46461,17
46462,3
46463,7
46464,24
46465,39
46466,29
46467,36
46468,42
46469,63
46470,57
46471,18
46472,11
46473,23
46474,52
46475,31
